"Effect_Size_ID","Study_ID","Species_ID","Study_Pop_ID_(1)","Study_Pop_ID_(2)","Treatment_ID","Trait_ID","First_Author","Title","Publication_Year","Publication_Year_Z","Journal","Impact_Factor","Kingdom","Phylum","Class","Order","Family","Scientific_Name","Ecosystem","First_Population","Second_Population","Plasticity_Category","Type","T1","T1_Number","T2","T2_Number","Treatment_Unit","high","Category","Measurement","Trait_Unit","Total_Shared_Control","Shared_Animal_Number","n_(P1T1)","Mean_(P1T1)","SD_(P1T1)","n_(P1T2)","Mean_(P1T2)","SD_(P1T2)","n_(P2T1)","Mean_(P2T1)","SD_(P2T1)","n_(P2T2)","Mean_(P2T2)","SD_(P2T2)","Effect_Size","Variance","Effect_Size_Type","Variance_Type","Percentage_Transformation","Proportion_Transformation","n_(P1T1)_Adjusted","Mean_(P1T1)_Adjusted","SD_(P1T1)_Adjusted","n_(P1T2)_Adjusted","Mean_(P1T2)_Adjusted","SD_(P1T2)_Adjusted","n_(P2T1)_Adjusted","Mean_(P2T1)_Adjusted","SD_(P2T1)_Adjusted","n_(P2T2)_Adjusted","Mean_(P2T2)_Adjusted","SD_(P2T2)_Adjusted","Effect_Size_Adjusted","Variance_Adjusted","Precision","Effect_Size_Type_Adjusted","Variance_Type_Adjusted","Precision_Type"
287,20,1,20.2,20.7,1,6,"Miller, S. E.","Intraguild predation leads to genetically based character shifts in the threespine stickleback",2015,0.863382020879139,"Evolution",3.742,"Metazoa","Chordata","Actinopteri","Perciformes","Gasterosteidae","Gasterosteus aculeatus","Aquatic","Kirk","Little Campbell","Developmental","Predator","Absent",NA,"Present",NA,NA,"T2","Morphology","Gape Width","mm",7,98,4,1.49729994270435,0.176088065811762,4,1.51979166666667,0.107871612216663,4,1.27913961038961,0.113905178339509,4,1.16320028011204,0.151652816926468,0.109922420091223,0.010948966587301,NA,NA,"No","No",0.571428571428571,1.49729994270435,0.176088065811762,0.571428571428571,1.51979166666667,0.107871612216663,0.571428571428571,1.27913961038961,0.113905178339509,0.571428571428571,1.16320028011204,0.151652816926468,0.109922420091223,0.0766427661111069,-0.133356031539682,NA,NA,NA
288,20,1,20.2,20.8,1,6,"Miller, S. E.","Intraguild predation leads to genetically based character shifts in the threespine stickleback",2015,0.863382020879139,"Evolution",3.742,"Metazoa","Chordata","Actinopteri","Perciformes","Gasterosteidae","Gasterosteus aculeatus","Aquatic","Kirk","Oyster Bay","Developmental","Predator","Absent",NA,"Present",NA,NA,"T2","Morphology","Gape Width","mm",7,99,4,1.49729994270435,0.176088065811762,4,1.51979166666667,0.107871612216663,4,1.22155032467532,0.0849400307957943,4,1.27227382180943,0.114171240763733,-0.0257750843574362,0.0079391154271286,NA,NA,"No","No",0.571428571428571,1.49729994270435,0.176088065811762,0.571428571428571,1.51979166666667,0.107871612216663,0.571428571428571,1.22155032467532,0.0849400307957943,0.571428571428571,1.27227382180943,0.114171240763733,-0.0257750843574362,0.0555738079899002,-0.132275799905869,NA,NA,NA
289,20,1,20.3,20.4,1,6,"Miller, S. E.","Intraguild predation leads to genetically based character shifts in the threespine stickleback",2015,0.863382020879139,"Evolution",3.742,"Metazoa","Chordata","Actinopteri","Perciformes","Gasterosteidae","Gasterosteus aculeatus","Aquatic","Trout","Paq","Developmental","Predator","Absent",NA,"Present",NA,NA,"T2","Morphology","Gape Width","mm",7,100,4,1.43860119047619,0.0818673995970316,4,1.5312403250774,0.128820612156668,4,1.54066102756892,0.116160468206381,4,1.42852805089647,0.201990649162932,0.13797381490408,0.00899850098671488,NA,NA,"No","No",0.571428571428571,1.43860119047619,0.0818673995970316,0.571428571428571,1.5312403250774,0.128820612156668,0.571428571428571,1.54066102756892,0.116160468206381,0.571428571428571,1.42852805089647,0.201990649162932,0.13797381490408,0.0629895069070042,-0.132738424675552,NA,NA,NA
290,20,1,20.3,20.5,1,6,"Miller, S. E.","Intraguild predation leads to genetically based character shifts in the threespine stickleback",2015,0.863382020879139,"Evolution",3.742,"Metazoa","Chordata","Actinopteri","Perciformes","Gasterosteidae","Gasterosteus aculeatus","Aquatic","Trout","Ambrose","Developmental","Predator","Absent",NA,"Present",NA,NA,"T2","Morphology","Gape Width","mm",7,101,4,1.43860119047619,0.0818673995970316,4,1.5312403250774,0.128820612156668,3,1.83888888888889,0.0346944333244355,3,1.78444444444444,0.20014809331907,0.0924612243037048,0.00689115690827836,NA,NA,"No","No",0.571428571428571,1.43860119047619,0.0818673995970316,0.571428571428571,1.5312403250774,0.128820612156668,0.428571428571429,1.83888888888889,0.0346944333244355,0.428571428571429,1.78444444444444,0.20014809331907,0.0924612243037048,0.0482380983579485,-0.13167821866549,NA,NA,NA
291,20,1,20.3,20.6,1,6,"Miller, S. E.","Intraguild predation leads to genetically based character shifts in the threespine stickleback",2015,0.863382020879139,"Evolution",3.742,"Metazoa","Chordata","Actinopteri","Perciformes","Gasterosteidae","Gasterosteus aculeatus","Aquatic","Trout","Rosseau","Developmental","Predator","Absent",NA,"Present",NA,NA,"T2","Morphology","Gape Width","mm",7,102,4,1.43860119047619,0.0818673995970316,4,1.5312403250774,0.128820612156668,2,1.55535714285714,0.184352839380778,2,1.8775,0.385373195746669,-0.125829080533596,0.0306689800254578,NA,NA,"No","No",0.571428571428571,1.43860119047619,0.0818673995970316,0.571428571428571,1.5312403250774,0.128820612156668,0.285714285714286,1.55535714285714,0.184352839380778,0.285714285714286,1.8775,0.385373195746669,-0.125829080533596,0.214682860178205,-0.135188142873548,NA,NA,NA
292,20,1,20.3,20.7,1,6,"Miller, S. E.","Intraguild predation leads to genetically based character shifts in the threespine stickleback",2015,0.863382020879139,"Evolution",3.742,"Metazoa","Chordata","Actinopteri","Perciformes","Gasterosteidae","Gasterosteus aculeatus","Aquatic","Trout","Little Campbell","Developmental","Predator","Absent",NA,"Present",NA,NA,"T2","Morphology","Gape Width","mm",7,103,4,1.43860119047619,0.0818673995970316,4,1.5312403250774,0.128820612156668,4,1.27913961038961,0.113905178339509,4,1.16320028011204,0.151652816926468,0.157419434925127,0.00881085328427547,NA,NA,"No","No",0.571428571428571,1.43860119047619,0.0818673995970316,0.571428571428571,1.5312403250774,0.128820612156668,0.571428571428571,1.27913961038961,0.113905178339509,0.571428571428571,1.16320028011204,0.151652816926468,0.157419434925127,0.0616759729899283,-0.132664587983613,NA,NA,NA
293,20,1,20.3,20.8,1,6,"Miller, S. E.","Intraguild predation leads to genetically based character shifts in the threespine stickleback",2015,0.863382020879139,"Evolution",3.742,"Metazoa","Chordata","Actinopteri","Perciformes","Gasterosteidae","Gasterosteus aculeatus","Aquatic","Trout","Oyster Bay","Developmental","Predator","Absent",NA,"Present",NA,NA,"T2","Morphology","Gape Width","mm",7,104,4,1.43860119047619,0.0818673995970316,4,1.5312403250774,0.128820612156668,4,1.22155032467532,0.0849400307957943,4,1.27227382180943,0.114171240763733,0.0217219304764684,0.00580100212410308,NA,NA,"No","No",0.571428571428571,1.43860119047619,0.0818673995970316,0.571428571428571,1.5312403250774,0.128820612156668,0.571428571428571,1.22155032467532,0.0849400307957943,0.571428571428571,1.27227382180943,0.114171240763733,0.0217219304764684,0.0406070148687215,-0.130827452676589,NA,NA,NA
294,20,1,20.4,20.5,1,6,"Miller, S. E.","Intraguild predation leads to genetically based character shifts in the threespine stickleback",2015,0.863382020879139,"Evolution",3.742,"Metazoa","Chordata","Actinopteri","Perciformes","Gasterosteidae","Gasterosteus aculeatus","Aquatic","Paq","Ambrose","Developmental","Predator","Absent",NA,"Present",NA,NA,"T2","Morphology","Gape Width","mm",7,105,4,1.54066102756892,0.116160468206381,4,1.42852805089647,0.201990649162932,3,1.83888888888889,0.0346944333244355,3,1.78444444444444,0.20014809331907,-0.0455125906003748,0.0107316345105883,NA,NA,"No","No",0.571428571428571,1.54066102756892,0.116160468206381,0.571428571428571,1.42852805089647,0.201990649162932,0.428571428571429,1.83888888888889,0.0346944333244355,0.428571428571429,1.78444444444444,0.20014809331907,-0.0455125906003748,0.0751214415741179,-0.133298328067856,NA,NA,NA
295,20,1,20.4,20.6,1,6,"Miller, S. E.","Intraguild predation leads to genetically based character shifts in the threespine stickleback",2015,0.863382020879139,"Evolution",3.742,"Metazoa","Chordata","Actinopteri","Perciformes","Gasterosteidae","Gasterosteus aculeatus","Aquatic","Paq","Rosseau","Developmental","Predator","Absent",NA,"Present",NA,NA,"T2","Morphology","Gape Width","mm",7,106,4,1.54066102756892,0.116160468206381,4,1.42852805089647,0.201990649162932,2,1.55535714285714,0.184352839380778,2,1.8775,0.385373195746669,-0.263802895437676,0.0345094576277678,NA,NA,"No","No",0.571428571428571,1.54066102756892,0.116160468206381,0.571428571428571,1.42852805089647,0.201990649162932,0.285714285714286,1.55535714285714,0.184352839380778,0.285714285714286,1.8775,0.385373195746669,-0.263802895437676,0.241566203394374,-0.13530134768565,NA,NA,NA
296,20,1,20.4,20.7,1,6,"Miller, S. E.","Intraguild predation leads to genetically based character shifts in the threespine stickleback",2015,0.863382020879139,"Evolution",3.742,"Metazoa","Chordata","Actinopteri","Perciformes","Gasterosteidae","Gasterosteus aculeatus","Aquatic","Paq","Little Campbell","Developmental","Predator","Absent",NA,"Present",NA,NA,"T2","Morphology","Gape Width","mm",7,107,4,1.54066102756892,0.116160468206381,4,1.42852805089647,0.201990649162932,4,1.27913961038961,0.113905178339509,4,1.16320028011204,0.151652816926468,0.0194456200210477,0.0126513308865854,NA,NA,"No","No",0.571428571428571,1.54066102756892,0.116160468206381,0.571428571428571,1.42852805089647,0.201990649162932,0.571428571428571,1.27913961038961,0.113905178339509,0.571428571428571,1.16320028011204,0.151652816926468,0.0194456200210477,0.0885593162060977,-0.133739438750019,NA,NA,NA
297,20,1,20.4,20.8,1,6,"Miller, S. E.","Intraguild predation leads to genetically based character shifts in the threespine stickleback",2015,0.863382020879139,"Evolution",3.742,"Metazoa","Chordata","Actinopteri","Perciformes","Gasterosteidae","Gasterosteus aculeatus","Aquatic","Paq","Oyster Bay","Developmental","Predator","Absent",NA,"Present",NA,NA,"T2","Morphology","Gape Width","mm",7,108,4,1.54066102756892,0.116160468206381,4,1.42852805089647,0.201990649162932,4,1.22155032467532,0.0849400307957943,4,1.27227382180943,0.114171240763733,-0.116251884427611,0.00964147972641299,NA,NA,"No","No",0.571428571428571,1.54066102756892,0.116160468206381,0.571428571428571,1.42852805089647,0.201990649162932,0.571428571428571,1.22155032467532,0.0849400307957943,0.571428571428571,1.27227382180943,0.114171240763733,-0.116251884427611,0.067490358084891,-0.132969631085362,NA,NA,NA
298,20,1,20.5,20.6,1,6,"Miller, S. E.","Intraguild predation leads to genetically based character shifts in the threespine stickleback",2015,0.863382020879139,"Evolution",3.742,"Metazoa","Chordata","Actinopteri","Perciformes","Gasterosteidae","Gasterosteus aculeatus","Aquatic","Ambrose","Rosseau","Developmental","Predator","Absent",NA,"Present",NA,NA,"T2","Morphology","Gape Width","mm",7,109,3,1.83888888888889,0.0346944333244355,3,1.78444444444444,0.20014809331907,2,1.55535714285714,0.184352839380778,2,1.8775,0.385373195746669,-0.218290304837301,0.0324021135493312,NA,NA,"No","No",0.428571428571429,1.83888888888889,0.0346944333244355,0.428571428571429,1.78444444444444,0.20014809331907,0.285714285714286,1.55535714285714,0.184352839380778,0.285714285714286,1.8775,0.385373195746669,-0.218290304837301,0.226814794845319,-0.135242552590734,NA,NA,NA
299,20,1,20.5,20.7,1,6,"Miller, S. E.","Intraguild predation leads to genetically based character shifts in the threespine stickleback",2015,0.863382020879139,"Evolution",3.742,"Metazoa","Chordata","Actinopteri","Perciformes","Gasterosteidae","Gasterosteus aculeatus","Aquatic","Ambrose","Little Campbell","Developmental","Predator","Absent",NA,"Present",NA,NA,"T2","Morphology","Gape Width","mm",7,110,3,1.83888888888889,0.0346944333244355,3,1.78444444444444,0.20014809331907,4,1.27913961038961,0.113905178339509,4,1.16320028011204,0.151652816926468,0.0649582106214225,0.0105439868081489,NA,NA,"No","No",0.428571428571429,1.83888888888889,0.0346944333244355,0.428571428571429,1.78444444444444,0.20014809331907,0.571428571428571,1.27913961038961,0.113905178339509,0.571428571428571,1.16320028011204,0.151652816926468,0.0649582106214225,0.073807907657042,-0.133246592449779,NA,NA,NA
300,20,1,20.5,20.8,1,6,"Miller, S. E.","Intraguild predation leads to genetically based character shifts in the threespine stickleback",2015,0.863382020879139,"Evolution",3.742,"Metazoa","Chordata","Actinopteri","Perciformes","Gasterosteidae","Gasterosteus aculeatus","Aquatic","Ambrose","Oyster Bay","Developmental","Predator","Absent",NA,"Present",NA,NA,"T2","Morphology","Gape Width","mm",7,111,3,1.83888888888889,0.0346944333244355,3,1.78444444444444,0.20014809331907,4,1.22155032467532,0.0849400307957943,4,1.27227382180943,0.114171240763733,-0.0707392938272364,0.00753413564797646,NA,NA,"No","No",0.428571428571429,1.83888888888889,0.0346944333244355,0.428571428571429,1.78444444444444,0.20014809331907,0.571428571428571,1.22155032467532,0.0849400307957943,0.571428571428571,1.27227382180943,0.114171240763733,-0.0707392938272364,0.0527389495358353,-0.132064575106756,NA,NA,NA
301,20,1,20.6,20.7,1,6,"Miller, S. E.","Intraguild predation leads to genetically based character shifts in the threespine stickleback",2015,0.863382020879139,"Evolution",3.742,"Metazoa","Chordata","Actinopteri","Perciformes","Gasterosteidae","Gasterosteus aculeatus","Aquatic","Rosseau","Little Campbell","Developmental","Predator","Absent",NA,"Present",NA,NA,"T2","Morphology","Gape Width","mm",7,112,2,1.55535714285714,0.184352839380778,2,1.8775,0.385373195746669,4,1.27913961038961,0.113905178339509,4,1.16320028011204,0.151652816926468,0.283248515458723,0.0343218099253283,NA,NA,"No","No",0.285714285714286,1.55535714285714,0.184352839380778,0.285714285714286,1.8775,0.385373195746669,0.571428571428571,1.27913961038961,0.113905178339509,0.571428571428571,1.16320028011204,0.151652816926468,0.283248515458723,0.240252669477298,-0.135296405124472,NA,NA,NA
302,20,1,20.6,20.8,1,6,"Miller, S. E.","Intraguild predation leads to genetically based character shifts in the threespine stickleback",2015,0.863382020879139,"Evolution",3.742,"Metazoa","Chordata","Actinopteri","Perciformes","Gasterosteidae","Gasterosteus aculeatus","Aquatic","Rosseau","Oyster Bay","Developmental","Predator","Absent",NA,"Present",NA,NA,"T2","Morphology","Gape Width","mm",7,113,2,1.55535714285714,0.184352839380778,2,1.8775,0.385373195746669,4,1.22155032467532,0.0849400307957943,4,1.27227382180943,0.114171240763733,0.147551011010065,0.031311958765156,NA,NA,"No","No",0.285714285714286,1.55535714285714,0.184352839380778,0.285714285714286,1.8775,0.385373195746669,0.571428571428571,1.22155032467532,0.0849400307957943,0.571428571428571,1.27227382180943,0.114171240763733,0.147551011010065,0.219183711356092,-0.135209031224805,NA,NA,NA
303,20,1,20.7,20.8,1,6,"Miller, S. E.","Intraguild predation leads to genetically based character shifts in the threespine stickleback",2015,0.863382020879139,"Evolution",3.742,"Metazoa","Chordata","Actinopteri","Perciformes","Gasterosteidae","Gasterosteus aculeatus","Aquatic","Little Campbell","Oyster Bay","Developmental","Predator","Absent",NA,"Present",NA,NA,"T2","Morphology","Gape Width","mm",7,114,4,1.27913961038961,0.113905178339509,4,1.16320028011204,0.151652816926468,4,1.22155032467532,0.0849400307957943,4,1.27227382180943,0.114171240763733,-0.135697504448659,0.00945383202397358,NA,NA,"No","No",0.571428571428571,1.27913961038961,0.113905178339509,0.571428571428571,1.16320028011204,0.151652816926468,0.571428571428571,1.22155032467532,0.0849400307957943,0.571428571428571,1.27227382180943,0.114171240763733,-0.135697504448659,0.066176824167815,-0.132905405392908,NA,NA,NA
304,20,1,20.1,20.2,1,7,"Miller, S. E.","Intraguild predation leads to genetically based character shifts in the threespine stickleback",2015,0.863382020879139,"Evolution",3.742,"Metazoa","Chordata","Actinopteri","Perciformes","Gasterosteidae","Gasterosteus aculeatus","Aquatic","Cranby","Kirk","Developmental","Predator","Absent",NA,"Present",NA,NA,"T2","Morphology","Length","mm",7,87,4,30.5604166666667,2.16896646107294,4,32.8296634615385,3.41597807695883,4,31.0894981856379,1.44372009303792,4,30.9626736111111,0.454069099484298,0.0757145632314629,0.00455885379797113,NA,NA,"No","No",0.571428571428571,30.5604166666667,2.16896646107294,0.571428571428571,32.8296634615385,3.41597807695883,0.571428571428571,31.0894981856379,1.44372009303792,0.571428571428571,30.9626736111111,0.454069099484298,0.0757145632314629,0.0319119765857979,-0.12936213466739,NA,NA,NA
305,20,1,20.1,20.3,1,7,"Miller, S. E.","Intraguild predation leads to genetically based character shifts in the threespine stickleback",2015,0.863382020879139,"Evolution",3.742,"Metazoa","Chordata","Actinopteri","Perciformes","Gasterosteidae","Gasterosteus aculeatus","Aquatic","Cranby","Trout","Developmental","Predator","Absent",NA,"Present",NA,NA,"T2","Morphology","Length","mm",7,88,4,30.5604166666667,2.16896646107294,4,32.8296634615385,3.41597807695883,4,35.408125,2.56280394538872,4,35.5222206585984,1.59065994690885,0.0684097607987662,0.00577695184418351,NA,NA,"No","No",0.571428571428571,30.5604166666667,2.16896646107294,0.571428571428571,32.8296634615385,3.41597807695883,0.571428571428571,35.408125,2.56280394538872,0.571428571428571,35.5222206585984,1.59065994690885,0.0684097607987662,0.0404386629092846,-0.130805063636109,NA,NA,NA
306,20,1,20.1,20.4,1,7,"Miller, S. E.","Intraguild predation leads to genetically based character shifts in the threespine stickleback",2015,0.863382020879139,"Evolution",3.742,"Metazoa","Chordata","Actinopteri","Perciformes","Gasterosteidae","Gasterosteus aculeatus","Aquatic","Cranby","Paq","Developmental","Predator","Absent",NA,"Present",NA,NA,"T2","Morphology","Length","mm",7,89,4,30.5604166666667,2.16896646107294,4,32.8296634615385,3.41597807695883,4,35.4636434837093,2.47269022717026,4,33.8343930740312,1.03914862117753,0.118657094709,0.00541717707419967,NA,NA,"No","No",0.571428571428571,30.5604166666667,2.16896646107294,0.571428571428571,32.8296634615385,3.41597807695883,0.571428571428571,35.4636434837093,2.47269022717026,0.571428571428571,33.8343930740312,1.03914862117753,0.118657094709,0.0379202395193977,-0.130446409335393,NA,NA,NA
307,20,1,20.1,20.5,1,7,"Miller, S. E.","Intraguild predation leads to genetically based character shifts in the threespine stickleback",2015,0.863382020879139,"Evolution",3.742,"Metazoa","Chordata","Actinopteri","Perciformes","Gasterosteidae","Gasterosteus aculeatus","Aquatic","Cranby","Ambrose","Developmental","Predator","Absent",NA,"Present",NA,NA,"T2","Morphology","Length","mm",7,90,4,30.5604166666667,2.16896646107294,4,32.8296634615385,3.41597807695883,3,39.1416666666667,0.576808749355739,3,38.5720634920635,3.65671703043388,0.0862861544640645,0.00703418388487571,NA,NA,"No","No",0.571428571428571,30.5604166666667,2.16896646107294,0.571428571428571,32.8296634615385,3.41597807695883,0.428571428571429,39.1416666666667,0.576808749355739,0.428571428571429,38.5720634920635,3.65671703043388,0.0862861544640645,0.0492392871941299,-0.131770269815854,NA,NA,NA
